FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 17:00:29.090542
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 17:15:22.912776
FB Biologie und Biomedizin (Präsenzbestand);77;23;2017-01-27 17:15:22.912843
FB Biologie und Biomedizin (Lehrbuchsammlung);42;58;2017-01-27 17:15:22.912858
FB Chemie und Pharmazie;64;36;2017-01-27 17:15:22.912870
FB Englischer Garten;52;48;2017-01-27 17:15:22.912880
FB Geowissenschaften;54;46;2017-01-27 17:15:22.912889
FB Germanistik und Komparatistik;53;47;2017-01-27 17:15:22.912901
FB Historicum;74;26;2017-01-27 17:15:22.912912
FB Kunstwissenschaften;34;66;2017-01-27 17:15:22.912921
FB Medizinische Lesehalle;82;18;2017-01-27 17:15:22.912931
FB Psychologie, Pädagogik und Soziologie;75;25;2017-01-27 17:15:22.912941
FB Theologie und Philosophie;58;42;2017-01-27 17:15:22.912951
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 17:15:22.912961
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 17:30:27.089447
FB Biologie und Biomedizin (Präsenzbestand);77;23;2017-01-27 17:30:27.089513
FB Biologie und Biomedizin (Lehrbuchsammlung);42;58;2017-01-27 17:30:27.089528
FB Chemie und Pharmazie;36;64;2017-01-27 17:30:27.089540
FB Englischer Garten;45;55;2017-01-27 17:30:27.089550
FB Geowissenschaften;54;46;2017-01-27 17:30:27.089560
FB Germanistik und Komparatistik;53;47;2017-01-27 17:30:27.089570
FB Historicum;74;26;2017-01-27 17:30:27.089581
FB Kunstwissenschaften;29;71;2017-01-27 17:30:27.089592
FB Medizinische Lesehalle;72;28;2017-01-27 17:30:27.089602
FB Psychologie, Pädagogik und Soziologie;75;25;2017-01-27 17:30:27.089612
FB Theologie und Philosophie;58;42;2017-01-27 17:30:27.089623
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 17:30:27.089633
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 17:45:22.885613
FB Biologie und Biomedizin (Präsenzbestand);66;34;2017-01-27 17:45:22.885709
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 17:45:22.885725
FB Chemie und Pharmazie;36;64;2017-01-27 17:45:22.885737
FB Englischer Garten;45;55;2017-01-27 17:45:22.885748
FB Geowissenschaften;54;46;2017-01-27 17:45:22.885758
FB Germanistik und Komparatistik;53;47;2017-01-27 17:45:22.885768
FB Historicum;55;45;2017-01-27 17:45:22.885779
FB Kunstwissenschaften;29;71;2017-01-27 17:45:22.885789
FB Medizinische Lesehalle;72;28;2017-01-27 17:45:22.885799
FB Psychologie, Pädagogik und Soziologie;64;36;2017-01-27 17:45:22.885809
FB Theologie und Philosophie;53;47;2017-01-27 17:45:22.885820
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 17:45:22.885830
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 18:00:29.059413
FB Biologie und Biomedizin (Präsenzbestand);48;52;2017-01-27 18:00:29.059598
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 18:00:29.059643
FB Chemie und Pharmazie;36;64;2017-01-27 18:00:29.059672
FB Englischer Garten;45;55;2017-01-27 18:00:29.059702
FB Geowissenschaften;37;63;2017-01-27 18:00:29.059727
FB Germanistik und Komparatistik;53;47;2017-01-27 18:00:29.059750
FB Historicum;55;45;2017-01-27 18:00:29.059778
FB Kunstwissenschaften;29;71;2017-01-27 18:00:29.059802
FB Medizinische Lesehalle;72;28;2017-01-27 18:00:29.059825
FB Psychologie, Pädagogik und Soziologie;64;36;2017-01-27 18:00:29.059848
FB Theologie und Philosophie;53;47;2017-01-27 18:00:29.059874
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 18:00:29.059897
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 18:15:24.255103
FB Biologie und Biomedizin (Präsenzbestand);48;52;2017-01-27 18:15:24.255150
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 18:15:24.255159
FB Chemie und Pharmazie;36;64;2017-01-27 18:15:24.255166
FB Englischer Garten;37;63;2017-01-27 18:15:24.255172
FB Geowissenschaften;37;63;2017-01-27 18:15:24.255178
FB Germanistik und Komparatistik;53;47;2017-01-27 18:15:24.255184
FB Historicum;55;45;2017-01-27 18:15:24.255190
FB Kunstwissenschaften;29;71;2017-01-27 18:15:24.255196
FB Medizinische Lesehalle;72;28;2017-01-27 18:15:24.255202
FB Psychologie, Pädagogik und Soziologie;64;36;2017-01-27 18:15:24.255207
FB Theologie und Philosophie;45;55;2017-01-27 18:15:24.255214
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 18:15:24.255220
Allgemeiner Lesesaal (Zentralbibliothek);76;24;2017-01-27 18:30:27.169376
FB Biologie und Biomedizin (Präsenzbestand);40;60;2017-01-27 18:30:27.169421
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 18:30:27.169430
FB Chemie und Pharmazie;36;64;2017-01-27 18:30:27.169437
FB Englischer Garten;37;63;2017-01-27 18:30:27.169443
FB Geowissenschaften;37;63;2017-01-27 18:30:27.169449
FB Germanistik und Komparatistik;53;47;2017-01-27 18:30:27.169455
FB Historicum;55;45;2017-01-27 18:30:27.169461
FB Kunstwissenschaften;29;71;2017-01-27 18:30:27.169466
FB Medizinische Lesehalle;61;39;2017-01-27 18:30:27.169472
FB Psychologie, Pädagogik und Soziologie;64;36;2017-01-27 18:30:27.169478
FB Theologie und Philosophie;45;55;2017-01-27 18:30:27.169484
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 18:30:27.169490
Allgemeiner Lesesaal (Zentralbibliothek);68;32;2017-01-27 18:45:21.492498
FB Biologie und Biomedizin (Präsenzbestand);40;60;2017-01-27 18:45:21.492562
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 18:45:21.492577
FB Chemie und Pharmazie;36;64;2017-01-27 18:45:21.492590
FB Englischer Garten;37;63;2017-01-27 18:45:21.492600
FB Geowissenschaften;37;63;2017-01-27 18:45:21.492610
FB Germanistik und Komparatistik;53;47;2017-01-27 18:45:21.492620
FB Historicum;55;45;2017-01-27 18:45:21.492631
FB Kunstwissenschaften;29;71;2017-01-27 18:45:21.492641
FB Medizinische Lesehalle;61;39;2017-01-27 18:45:21.492651
FB Psychologie, Pädagogik und Soziologie;64;36;2017-01-27 18:45:21.492661
FB Theologie und Philosophie;45;55;2017-01-27 18:45:21.492672
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 18:45:21.492682
Allgemeiner Lesesaal (Zentralbibliothek);68;32;2017-01-27 19:00:29.174303
FB Biologie und Biomedizin (Präsenzbestand);40;60;2017-01-27 19:00:29.174361
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 19:00:29.174370
FB Chemie und Pharmazie;36;64;2017-01-27 19:00:29.174377
FB Englischer Garten;37;63;2017-01-27 19:00:29.174384
FB Geowissenschaften;37;63;2017-01-27 19:00:29.174390
FB Germanistik und Komparatistik;53;47;2017-01-27 19:00:29.174396
FB Historicum;32;68;2017-01-27 19:00:29.174402
FB Kunstwissenschaften;29;71;2017-01-27 19:00:29.174408
FB Medizinische Lesehalle;61;39;2017-01-27 19:00:29.174414
FB Psychologie, Pädagogik und Soziologie;31;69;2017-01-27 19:00:29.174420
FB Theologie und Philosophie;28;72;2017-01-27 19:00:29.174426
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 19:00:29.174432
Allgemeiner Lesesaal (Zentralbibliothek);68;32;2017-01-27 19:15:22.677726
FB Biologie und Biomedizin (Präsenzbestand);40;60;2017-01-27 19:15:22.677794
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 19:15:22.677806
FB Chemie und Pharmazie;36;64;2017-01-27 19:15:22.677815
FB Englischer Garten;37;63;2017-01-27 19:15:22.677823
FB Geowissenschaften;37;63;2017-01-27 19:15:22.677831
FB Germanistik und Komparatistik;53;47;2017-01-27 19:15:22.677839
FB Historicum;32;68;2017-01-27 19:15:22.677847
FB Kunstwissenschaften;29;71;2017-01-27 19:15:22.677854
FB Medizinische Lesehalle;61;39;2017-01-27 19:15:22.677862
FB Psychologie, Pädagogik und Soziologie;31;69;2017-01-27 19:15:22.677869
FB Theologie und Philosophie;28;72;2017-01-27 19:15:22.677877
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 19:15:22.677885
Allgemeiner Lesesaal (Zentralbibliothek);68;32;2017-01-27 19:30:28.958630
FB Biologie und Biomedizin (Präsenzbestand);40;60;2017-01-27 19:30:28.958692
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 19:30:28.958708
FB Chemie und Pharmazie;36;64;2017-01-27 19:30:28.958720
FB Englischer Garten;21;79;2017-01-27 19:30:28.958731
FB Geowissenschaften;37;63;2017-01-27 19:30:28.958742
FB Germanistik und Komparatistik;53;47;2017-01-27 19:30:28.958826
FB Historicum;32;68;2017-01-27 19:30:28.958839
FB Kunstwissenschaften;29;71;2017-01-27 19:30:28.958849
FB Medizinische Lesehalle;35;65;2017-01-27 19:30:28.958860
FB Psychologie, Pädagogik und Soziologie;31;69;2017-01-27 19:30:28.958871
FB Theologie und Philosophie;28;72;2017-01-27 19:30:28.958882
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 19:30:28.958892
Allgemeiner Lesesaal (Zentralbibliothek);68;32;2017-01-27 19:45:24.974188
FB Biologie und Biomedizin (Präsenzbestand);17;83;2017-01-27 19:45:24.974303
FB Biologie und Biomedizin (Lehrbuchsammlung);29;71;2017-01-27 19:45:24.974339
FB Chemie und Pharmazie;36;64;2017-01-27 19:45:24.974368
FB Englischer Garten;14;86;2017-01-27 19:45:24.974394
FB Geowissenschaften;37;63;2017-01-27 19:45:24.974418
FB Germanistik und Komparatistik;53;47;2017-01-27 19:45:24.974441
FB Historicum;32;68;2017-01-27 19:45:24.974487
FB Kunstwissenschaften;29;71;2017-01-27 19:45:24.974511
FB Medizinische Lesehalle;35;65;2017-01-27 19:45:24.974535
FB Psychologie, Pädagogik und Soziologie;18;82;2017-01-27 19:45:24.974564
FB Theologie und Philosophie;28;72;2017-01-27 19:45:24.974590
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 19:45:24.974614
Allgemeiner Lesesaal (Zentralbibliothek);30;70;2017-01-27 20:00:29.402321
FB Biologie und Biomedizin (Präsenzbestand);17;83;2017-01-27 20:00:29.402426
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 20:00:29.402461
FB Chemie und Pharmazie;36;64;2017-01-27 20:00:29.402492
FB Englischer Garten;13;87;2017-01-27 20:00:29.402516
FB Geowissenschaften;37;63;2017-01-27 20:00:29.402539
FB Germanistik und Komparatistik;53;47;2017-01-27 20:00:29.402562
FB Historicum;32;68;2017-01-27 20:00:29.402586
FB Kunstwissenschaften;29;71;2017-01-27 20:00:29.402608
FB Medizinische Lesehalle;35;65;2017-01-27 20:00:29.402631
FB Psychologie, Pädagogik und Soziologie;14;86;2017-01-27 20:00:29.402655
FB Theologie und Philosophie;28;72;2017-01-27 20:00:29.402680
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 20:00:29.402704
Allgemeiner Lesesaal (Zentralbibliothek);30;70;2017-01-27 20:15:23.071124
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 20:15:23.071232
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 20:15:23.071272
FB Chemie und Pharmazie;36;64;2017-01-27 20:15:23.071303
FB Englischer Garten;13;87;2017-01-27 20:15:23.071329
FB Geowissenschaften;37;63;2017-01-27 20:15:23.071353
FB Germanistik und Komparatistik;6;94;2017-01-27 20:15:23.071378
FB Historicum;32;68;2017-01-27 20:15:23.071404
FB Kunstwissenschaften;5;95;2017-01-27 20:15:23.071427
FB Medizinische Lesehalle;35;65;2017-01-27 20:15:23.071451
FB Psychologie, Pädagogik und Soziologie;14;86;2017-01-27 20:15:23.071475
FB Theologie und Philosophie;20;80;2017-01-27 20:15:23.071501
FB Wirtschaftswissenschaften und Statistik;18;82;2017-01-27 20:15:23.071629
Allgemeiner Lesesaal (Zentralbibliothek);30;70;2017-01-27 20:30:27.389536
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 20:30:27.389753
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 20:30:27.389794
FB Chemie und Pharmazie;36;64;2017-01-27 20:30:27.389824
FB Englischer Garten;13;87;2017-01-27 20:30:27.389854
FB Geowissenschaften;37;63;2017-01-27 20:30:27.389878
FB Germanistik und Komparatistik;6;94;2017-01-27 20:30:27.389901
FB Historicum;7;93;2017-01-27 20:30:27.389930
FB Kunstwissenschaften;5;95;2017-01-27 20:30:27.389952
FB Medizinische Lesehalle;35;65;2017-01-27 20:30:27.389975
FB Psychologie, Pädagogik und Soziologie;14;86;2017-01-27 20:30:27.390045
FB Theologie und Philosophie;20;80;2017-01-27 20:30:27.390076
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 20:30:27.390100
Allgemeiner Lesesaal (Zentralbibliothek);30;70;2017-01-27 20:45:23.817001
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 20:45:23.817052
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 20:45:23.817061
FB Chemie und Pharmazie;15;85;2017-01-27 20:45:23.817069
FB Englischer Garten;10;90;2017-01-27 20:45:23.817075
FB Geowissenschaften;37;63;2017-01-27 20:45:23.817081
FB Germanistik und Komparatistik;6;94;2017-01-27 20:45:23.817087
FB Historicum;7;93;2017-01-27 20:45:23.817094
FB Kunstwissenschaften;5;95;2017-01-27 20:45:23.817099
FB Medizinische Lesehalle;35;65;2017-01-27 20:45:23.817105
FB Psychologie, Pädagogik und Soziologie;14;86;2017-01-27 20:45:23.817111
FB Theologie und Philosophie;20;80;2017-01-27 20:45:23.817118
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 20:45:23.817124
Allgemeiner Lesesaal (Zentralbibliothek);30;70;2017-01-27 21:00:30.747743
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 21:00:30.747815
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 21:00:30.747829
FB Chemie und Pharmazie;15;85;2017-01-27 21:00:30.747838
FB Englischer Garten;8;92;2017-01-27 21:00:30.747846
FB Geowissenschaften;37;63;2017-01-27 21:00:30.747853
FB Germanistik und Komparatistik;6;94;2017-01-27 21:00:30.747860
FB Historicum;7;93;2017-01-27 21:00:30.747868
FB Kunstwissenschaften;5;95;2017-01-27 21:00:30.747876
FB Medizinische Lesehalle;35;65;2017-01-27 21:00:30.747883
FB Psychologie, Pädagogik und Soziologie;9;91;2017-01-27 21:00:30.747891
FB Theologie und Philosophie;20;80;2017-01-27 21:00:30.747899
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 21:00:30.747906
Allgemeiner Lesesaal (Zentralbibliothek);23;77;2017-01-27 21:15:23.601755
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 21:15:23.601817
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 21:15:23.601832
FB Chemie und Pharmazie;15;85;2017-01-27 21:15:23.601845
FB Englischer Garten;8;92;2017-01-27 21:15:23.601855
FB Geowissenschaften;37;63;2017-01-27 21:15:23.601951
FB Germanistik und Komparatistik;6;94;2017-01-27 21:15:23.601962
FB Historicum;7;93;2017-01-27 21:15:23.601973
FB Kunstwissenschaften;5;95;2017-01-27 21:15:23.601983
FB Medizinische Lesehalle;25;75;2017-01-27 21:15:23.601992
FB Psychologie, Pädagogik und Soziologie;9;91;2017-01-27 21:15:23.602002
FB Theologie und Philosophie;20;80;2017-01-27 21:15:23.602013
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 21:15:23.602042
Allgemeiner Lesesaal (Zentralbibliothek);23;77;2017-01-27 21:30:29.088044
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 21:30:29.088156
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 21:30:29.088192
FB Chemie und Pharmazie;15;85;2017-01-27 21:30:29.088222
FB Englischer Garten;6;94;2017-01-27 21:30:29.088246
FB Geowissenschaften;37;63;2017-01-27 21:30:29.088269
FB Germanistik und Komparatistik;6;94;2017-01-27 21:30:29.088292
FB Historicum;7;93;2017-01-27 21:30:29.088317
FB Kunstwissenschaften;5;95;2017-01-27 21:30:29.088339
FB Medizinische Lesehalle;25;75;2017-01-27 21:30:29.088362
FB Psychologie, Pädagogik und Soziologie;9;91;2017-01-27 21:30:29.088385
FB Theologie und Philosophie;20;80;2017-01-27 21:30:29.088410
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 21:30:29.088433
Allgemeiner Lesesaal (Zentralbibliothek);23;77;2017-01-27 21:45:24.917752
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 21:45:24.917861
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 21:45:24.917897
FB Chemie und Pharmazie;15;85;2017-01-27 21:45:24.917927
FB Englischer Garten;6;94;2017-01-27 21:45:24.917951
FB Geowissenschaften;37;63;2017-01-27 21:45:24.917974
FB Germanistik und Komparatistik;6;94;2017-01-27 21:45:24.917998
FB Historicum;7;93;2017-01-27 21:45:24.918022
FB Kunstwissenschaften;5;95;2017-01-27 21:45:24.918044
FB Medizinische Lesehalle;25;75;2017-01-27 21:45:24.918068
FB Psychologie, Pädagogik und Soziologie;5;95;2017-01-27 21:45:24.918091
FB Theologie und Philosophie;20;80;2017-01-27 21:45:24.918117
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 21:45:24.918141
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-27 22:00:32.210415
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 22:00:32.210469
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 22:00:32.210480
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 22:00:32.210487
FB Englischer Garten;2;98;2017-01-27 22:00:32.210494
FB Geowissenschaften;37;63;2017-01-27 22:00:32.210501
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 22:00:32.210507
FB Historicum;Geschlossen;0;2017-01-27 22:00:32.210514
FB Kunstwissenschaften;5;95;2017-01-27 22:00:32.210520
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 22:00:32.210526
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 22:00:32.210532
FB Theologie und Philosophie;20;80;2017-01-27 22:00:32.210539
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 22:00:32.210545
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-27 22:15:26.696299
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 22:15:26.696403
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 22:15:26.696439
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 22:15:26.696469
FB Englischer Garten;Geschlossen;0;2017-01-27 22:15:26.696494
FB Geowissenschaften;37;63;2017-01-27 22:15:26.696518
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 22:15:26.696541
FB Historicum;Geschlossen;0;2017-01-27 22:15:26.696567
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 22:15:26.696590
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 22:15:26.696614
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 22:15:26.696639
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 22:15:26.696666
FB Wirtschaftswissenschaften und Statistik;7;93;2017-01-27 22:15:26.696691
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-27 22:30:30.889543
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 22:30:30.889737
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 22:30:30.889779
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 22:30:30.889809
FB Englischer Garten;Geschlossen;0;2017-01-27 22:30:30.889835
FB Geowissenschaften;37;63;2017-01-27 22:30:30.889860
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 22:30:30.889884
FB Historicum;Geschlossen;0;2017-01-27 22:30:30.889910
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 22:30:30.889934
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 22:30:30.889959
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 22:30:30.889971
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 22:30:30.889978
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 22:30:30.889985
Allgemeiner Lesesaal (Zentralbibliothek);17;83;2017-01-27 22:45:27.783398
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 22:45:27.783507
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 22:45:27.783543
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 22:45:27.783573
FB Englischer Garten;Geschlossen;0;2017-01-27 22:45:27.783600
FB Geowissenschaften;37;63;2017-01-27 22:45:27.783626
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 22:45:27.783650
FB Historicum;Geschlossen;0;2017-01-27 22:45:27.783676
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 22:45:27.783701
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 22:45:27.783726
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 22:45:27.783751
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 22:45:27.783779
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 22:45:27.783805
Allgemeiner Lesesaal (Zentralbibliothek);12;88;2017-01-27 23:00:33.314640
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 23:00:33.314752
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 23:00:33.314788
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 23:00:33.314818
FB Englischer Garten;Geschlossen;0;2017-01-27 23:00:33.314843
FB Geowissenschaften;37;63;2017-01-27 23:00:33.314867
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 23:00:33.314890
FB Historicum;Geschlossen;0;2017-01-27 23:00:33.314915
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 23:00:33.314937
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 23:00:33.314961
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 23:00:33.314985
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 23:00:33.315011
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 23:00:33.315036
Allgemeiner Lesesaal (Zentralbibliothek);12;88;2017-01-27 23:15:25.875757
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 23:15:25.875861
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 23:15:25.875898
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 23:15:25.875927
FB Englischer Garten;Geschlossen;0;2017-01-27 23:15:25.875953
FB Geowissenschaften;37;63;2017-01-27 23:15:25.875977
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 23:15:25.876001
FB Historicum;Geschlossen;0;2017-01-27 23:15:25.876026
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 23:15:25.876049
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 23:15:25.876073
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 23:15:25.876098
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 23:15:25.876124
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 23:15:25.876149
Allgemeiner Lesesaal (Zentralbibliothek);12;88;2017-01-27 23:30:36.299196
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 23:30:36.299300
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 23:30:36.299336
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 23:30:36.299366
FB Englischer Garten;Geschlossen;0;2017-01-27 23:30:36.299391
FB Geowissenschaften;37;63;2017-01-27 23:30:36.299415
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 23:30:36.299438
FB Historicum;Geschlossen;0;2017-01-27 23:30:36.299463
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 23:30:36.299487
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 23:30:36.299511
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 23:30:36.299535
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 23:30:36.299562
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 23:30:36.299586
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2017-01-27 23:45:31.940382
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-27 23:45:31.940491
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-27 23:45:31.940528
FB Chemie und Pharmazie;Geschlossen;0;2017-01-27 23:45:31.940559
FB Englischer Garten;Geschlossen;0;2017-01-27 23:45:31.940585
FB Geowissenschaften;37;63;2017-01-27 23:45:31.940610
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-27 23:45:31.940634
FB Historicum;Geschlossen;0;2017-01-27 23:45:31.940661
FB Kunstwissenschaften;Geschlossen;0;2017-01-27 23:45:31.940684
FB Medizinische Lesehalle;Geschlossen;0;2017-01-27 23:45:31.940709
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-27 23:45:31.940734
FB Theologie und Philosophie;Geschlossen;0;2017-01-27 23:45:31.940761
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-27 23:45:31.940787
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2017-01-28 08:00:34.372540
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-28 08:00:34.372603
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-28 08:00:34.372615
FB Chemie und Pharmazie;Geschlossen;0;2017-01-28 08:00:34.372625
FB Englischer Garten;Geschlossen;0;2017-01-28 08:00:34.372633
FB Geowissenschaften;37;63;2017-01-28 08:00:34.372641
FB Germanistik und Komparatistik;Geschlossen;0;2017-01-28 08:00:34.372649
FB Historicum;Geschlossen;0;2017-01-28 08:00:34.372657
FB Kunstwissenschaften;Geschlossen;0;2017-01-28 08:00:34.372665
FB Medizinische Lesehalle;Geschlossen;0;2017-01-28 08:00:34.372673
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2017-01-28 08:00:34.372681
FB Theologie und Philosophie;Geschlossen;0;2017-01-28 08:00:34.372689
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2017-01-28 08:00:34.372697
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2017-01-28 08:15:24.522573
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2017-01-28 08:15:24.522638
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2017-01-28 08:15:24.522658
FB Chemie und Pharmazie;Geschlossen;0;2017-01-28 08:15:24.522672
